benchmark,fork,classification,steady_state_starts,technique,last_warmup_it,last_measure_it,timewaste,interval
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=SNAPPY&maxBatchSize=10&messageSize=1000&messageVersion=2,4,steady state,1422,Dev,499,1999,-92.30326847601961,"(0.9941497327768627, 1.0200407168362289)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=SNAPPY&maxBatchSize=10&messageSize=1000&messageVersion=2,5,no steady state,-1,Dev,499,1999,50.001922846527435,"(0.9634123084545494, 0.9885799841573174)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=SNAPPY&maxBatchSize=10&messageSize=1000&messageVersion=2,6,steady state,79,Dev,499,1999,42.0014497507317,"(0.9672087546413269, 0.9959758446940832)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=SNAPPY&maxBatchSize=10&messageSize=1000&messageVersion=2,7,steady state,212,Dev,499,1999,28.701076133242506,"(0.9835891432889093, 1.0067683187920486)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=SNAPPY&maxBatchSize=10&messageSize=1000&messageVersion=2,8,no steady state,-1,Dev,499,1999,50.002242275347825,"(0.9349289661233284, 0.9666951753189311)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=SNAPPY&maxBatchSize=10&messageSize=1000&messageVersion=2,9,no steady state,-1,Dev,499,1999,50.00197904634199,"(0.9729443391291513, 0.9982129070132292)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,0,no steady state,-1,Dev,1999,2999,200.2367697602408,"(0.6398635196452412, 1.1286450283130092)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,1,steady state,2280,Dev,1999,2999,-28.12502100589154,"(0.7950824169017119, 1.0503986410445894)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,2,steady state,2316,Dev,1999,2999,-31.730769010429526,"(0.7507577231390306, 1.049215431656048)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,3,no steady state,-1,Dev,1999,2999,200.23955892101,"(0.6455174074522706, 1.2373985471793152)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,4,no steady state,-1,Dev,1999,2999,200.24094620129983,"(0.6047407946154857, 1.0809673777175481)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,5,no steady state,-1,Dev,1999,2999,200.26514628488766,"(0.5457784214204424, 1.8456883512541438)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,6,no steady state,-1,Dev,1999,2999,200.23866734131286,"(0.6465730656411246, 1.28958682302348)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,7,no steady state,-1,Dev,1999,2999,200.2364924344888,"(0.6289491536170962, 1.2824176850870972)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,8,no steady state,-1,Dev,1999,2999,200.2374370290361,"(0.6926721512416819, 1.3389600401777166)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,9,steady state,2292,Dev,1999,2999,-29.325282335740127,"(0.6645477333094478, 1.161381105540553)"
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline#limit=128000,0,steady state,1,Dev,99,199,9.800002935547985,"(1.0144255148584576, 1.0265358711884491)"
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline#limit=128000,1,no steady state,-1,Dev,99,199,10.00000276605727,"(1.0031738923094484, 1.0271846138662526)"
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline#limit=128000,2,steady state,1,Dev,99,199,9.80000329666039,"(0.9714877369385375, 0.9868720951321767)"
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline#limit=128000,3,steady state,1,Dev,99,199,9.80000264761854,"(1.0132730925429307, 1.0424570888472977)"
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline#limit=128000,4,steady state,0,Dev,99,199,9.900003105768597,"(0.9570097381351496, 1.6732760574192969)"
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline#limit=128000,5,steady state,1,Dev,99,199,9.800002733819548,"(0.990082771511573, 1.035095726147136)"
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline#limit=128000,6,steady state,2397,Dev,99,199,-229.80007830193827,"(0.9693536764690612, 0.9865732965605633)"
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline#limit=128000,7,steady state,1,Dev,99,199,9.800002706916949,"(0.9522996442292749, 0.9713036376149171)"
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline#limit=128000,8,steady state,1,Dev,99,199,9.800003088407186,"(0.9896138136841215, 1.0061904388134515)"
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline#limit=128000,9,steady state,2432,Dev,99,199,-233.30006855697846,"(1.0355339298865371, 1.0620828781551188)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,0,steady state,1,Dev,49,149,4.800002256134018,"(0.9943891941381477, 1.817770858446138)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,1,steady state,1,Dev,49,149,4.800001820404541,"(0.9522314532473358, 1.205473544893599)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,2,steady state,4,Dev,49,149,4.500001804937122,"(1.0170805113707904, 1.1395980565748784)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,3,steady state,1,Dev,49,149,4.800002041201257,"(1.0564441591166056, 1.1358243167044053)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,4,steady state,52,Dev,49,149,-0.3000001140937574,"(1.0378279339675731, 1.131146340841797)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,5,steady state,1,Dev,49,149,4.800001864732837,"(1.0059439572834423, 1.6786572202769894)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,6,steady state,157,Dev,49,149,-10.80000434617691,"(1.0258917523823543, 1.166005555432733)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,7,steady state,0,Dev,49,149,4.900002005094194,"(0.7443066004852963, 1.1042111738423241)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,8,steady state,0,Dev,49,149,4.900002032942463,"(0.9246727412675958, 1.4400261308310498)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,9,steady state,1,Dev,49,149,4.8000021856238835,"(0.9685681088362786, 1.017991275825805)"
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructLong#,0,no steady state,-1,Dev,299,1299,30.00317018319746,"(0.9626422595270091, 0.9981815663905097)"
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructLong#,1,steady state,71,Dev,299,1299,22.802201876862036,"(1.0027894423471553, 1.0261425182722732)"
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructLong#,2,steady state,2285,Dev,299,1299,-198.61812825092255,"(0.9277452454519245, 0.964450372967244)"
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructLong#,3,steady state,71,Dev,299,1299,22.8020475813476,"(0.9972508170331527, 1.0168811982206905)"
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructLong#,4,steady state,560,Dev,299,1299,-26.102274793276322,"(0.9948220348630228, 1.0144048788080817)"
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructLong#,5,steady state,136,Dev,299,1299,16.301540818389842,"(0.9992583517222223, 1.020838513865331)"
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructLong#,6,no steady state,-1,Dev,299,1299,30.003281174641067,"(0.9534196583093104, 0.9863819355551438)"
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructLong#,7,steady state,71,Dev,299,1299,22.80226515619335,"(0.9887076779248422, 1.011252565655428)"
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructLong#,8,steady state,136,Dev,299,1299,16.30151587904761,"(1.0005120758814015, 1.0244775382822837)"
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructLong#,9,steady state,493,Dev,299,1299,-19.401779678687696,"(0.9930249675089416, 1.017807313652497)"
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5,0,steady state,1,Dev,488,978,49.97096511488001,"(0.9997943129510043, 1.0003365593048985)"
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5,1,steady state,44,Dev,498,998,45.815689216000045,"(0.9996364594600448, 1.0000804601750308)"
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5,2,steady state,43,Dev,497,997,45.797400575999994,"(0.999983216608199, 1.0004158462260861)"
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5,3,steady state,43,Dev,497,997,45.79955916800005,"(0.9965647765043715, 0.9976122298542144)"
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5,4,steady state,44,Dev,498,998,45.787164672000024,"(1.0000946461438214, 1.0005279707327583)"
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5,5,steady state,44,Dev,498,998,45.78516991999995,"(0.9998514373172172, 1.0003273381017959)"
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5,6,steady state,43,Dev,497,997,45.818482687999996,"(0.9995544564343897, 1.0000082576002773)"
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5,7,steady state,1,Dev,497,997,50.13281996800004,"(0.9966588431569418, 0.9979439549552932)"
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5,8,steady state,43,Dev,497,997,45.815889920000004,"(0.9997483696855171, 1.0001931442047147)"
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5,9,steady state,0,Dev,496,995,50.19503411200005,"(0.990382492955977, 1.0020527133071857)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized#,0,steady state,69,Dev,199,399,13.054760393143917,"(0.9795680578758588, 1.0391663589991105)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized#,1,steady state,431,Dev,199,399,-23.286391993499834,"(0.9977935621148304, 1.0654790261892257)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized#,2,steady state,420,Dev,199,399,-22.188507253022493,"(1.0989677348260414, 1.2057899364451359)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized#,3,steady state,143,Dev,199,399,5.622017147782385,"(1.025703530036389, 1.0872467306202258)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized#,4,steady state,629,Dev,199,399,-43.17107927007574,"(1.0175280774414306, 1.1294019842449936)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized#,5,steady state,338,Dev,199,399,-13.949819553359777,"(1.0511855600045845, 1.1189370011313917)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized#,6,steady state,92,Dev,199,399,10.739344450583856,"(0.9751340115534552, 1.0360353934634705)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized#,7,steady state,638,Dev,199,399,-44.07793621376941,"(1.1242157133715682, 1.2690949024662288)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized#,8,steady state,127,Dev,199,399,7.226907647999999,"(0.9755088726889688, 1.0371949802347737)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized#,9,steady state,731,Dev,199,399,-53.39960478116367,"(0.9807791307521269, 1.0489093079112959)"
netty__netty#io.netty.microbench.buffer.ByteBufUtilBenchmark.decodeStringAscii#direct=true&length=8,0,steady state,342,Dev,499,1499,15.700006617381604,"(1.0054044808193785, 1.0833847602536708)"
netty__netty#io.netty.microbench.buffer.ByteBufUtilBenchmark.decodeStringAscii#direct=true&length=8,1,steady state,174,Dev,499,1499,32.500014437504184,"(0.9873838786620348, 1.0236136069839945)"
netty__netty#io.netty.microbench.buffer.ByteBufUtilBenchmark.decodeStringAscii#direct=true&length=8,2,steady state,426,Dev,499,1499,7.300003205751175,"(0.9671708546420753, 1.1073609898013907)"
netty__netty#io.netty.microbench.buffer.ByteBufUtilBenchmark.decodeStringAscii#direct=true&length=8,3,steady state,715,Dev,499,1499,-21.600010159403354,"(0.9730749606694168, 1.1400283915692975)"
netty__netty#io.netty.microbench.buffer.ByteBufUtilBenchmark.decodeStringAscii#direct=true&length=8,4,steady state,161,Dev,499,1499,33.800016730527645,"(0.9769713530484642, 1.068777346154687)"
netty__netty#io.netty.microbench.buffer.ByteBufUtilBenchmark.decodeStringAscii#direct=true&length=8,5,steady state,86,Dev,499,1499,41.30001886159651,"(0.9644320380573477, 1.0078569673580213)"
netty__netty#io.netty.microbench.buffer.ByteBufUtilBenchmark.decodeStringAscii#direct=true&length=8,6,steady state,314,Dev,499,1499,18.500008367558493,"(0.9977835078346788, 1.0238390764195402)"
netty__netty#io.netty.microbench.buffer.ByteBufUtilBenchmark.decodeStringAscii#direct=true&length=8,7,steady state,734,Dev,499,1499,-23.50001080433642,"(0.994017073549317, 1.0358552431301253)"
netty__netty#io.netty.microbench.buffer.ByteBufUtilBenchmark.decodeStringAscii#direct=true&length=8,8,steady state,185,Dev,499,1499,31.400013715932534,"(0.9896344998981956, 1.0675233952368732)"
netty__netty#io.netty.microbench.buffer.ByteBufUtilBenchmark.decodeStringAscii#direct=true&length=8,9,steady state,777,Dev,499,1499,-27.80001253926661,"(0.974505670771621, 1.0363157729867278)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=LZ4&maxBatchSize=2&messageSize=1000&messageVersion=2,0,no steady state,-1,Dev,499,1999,50.003669582219175,"(0.9448086354545508, 0.9905893692996816)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=LZ4&maxBatchSize=2&messageSize=1000&messageVersion=2,1,no steady state,-1,Dev,499,1999,50.00369934716449,"(0.9536122895239253, 0.9997559416519045)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=LZ4&maxBatchSize=2&messageSize=1000&messageVersion=2,2,steady state,2488,Dev,499,1999,-198.91247227216766,"(1.0423938603210754, 1.1116547878132723)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=LZ4&maxBatchSize=2&messageSize=1000&messageVersion=2,3,no steady state,-1,Dev,499,1999,50.00353914036461,"(0.9433707408225668, 0.9880740253968532)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=LZ4&maxBatchSize=2&messageSize=1000&messageVersion=2,4,steady state,2308,Dev,499,1999,-180.91117657335138,"(1.043552616488221, 1.1136274426882253)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=LZ4&maxBatchSize=2&messageSize=1000&messageVersion=2,5,no steady state,-1,Dev,499,1999,50.00394120749869,"(0.9262594338703716, 0.9670896162379068)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=LZ4&maxBatchSize=2&messageSize=1000&messageVersion=2,6,steady state,2134,Dev,499,1999,-163.51003046847703,"(1.0465945903723477, 1.1023013072725654)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=LZ4&maxBatchSize=2&messageSize=1000&messageVersion=2,7,steady state,841,Dev,499,1999,-34.20220072300862,"(1.001662927574411, 1.0454131581108)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=LZ4&maxBatchSize=2&messageSize=1000&messageVersion=2,8,no steady state,-1,Dev,499,1999,50.00370324940231,"(0.9430477943234651, 0.986589720468801)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=LZ4&maxBatchSize=2&messageSize=1000&messageVersion=2,9,no steady state,-1,Dev,499,1999,50.003477579478016,"(0.9526306164308354, 0.9944000858964682)"
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=2096&runniness=0.1,0,steady state,2338,Dev,420,840,-228.75003289599832,"(1.0970404986991584, 1.0997832109524133)"
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=2096&runniness=0.1,1,steady state,2340,Dev,420,840,-228.88470937599917,"(1.0996482133994652, 1.1031806862350486)"
